"#","Game","Release date","Price","Score rank(Userscore / Metascore)","Owners","Playtime (Median)","Developer(s)","Publisher(s)"
"69","Frontlines: Fuel of War","Feb 29, 2008","$19.99","N/A (N/A/73%)","200,000 .. 500,000","00:00 (00:00)","Kaos Studios","THQ Nordic"
"117","RPG Maker VX","Feb 29, 2008","$39.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","KADOKAWA","Degica"
"192","AGON - The Lost Sword of Toledo","Feb 22, 2008","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Private Moon Studios","Microids Indie"
"80","The Club","Feb 20, 2008","$14.99","N/A (N/A/67%)","20,000 .. 50,000","00:00 (00:00)","Bizarre Creations","SEGA"
"23","AudioSurf","Feb 15, 2008","$9.99","N/A (N/A/85%)","1,000,000 .. 2,000,000","00:00 (00:00)","Dylan Fitterer",""
"74","Darkstar One","Feb 13, 2008","$9.99","N/A (N/A/71%)","100,000 .. 200,000","00:00 (00:00)","Ascaron Entertainment ltd.","Strategy First"
"50","Sam & Max 203: Night of the Raving Dead","Feb 13, 2008","$19.99","N/A (N/A/79%)","0 .. 20,000","00:00 (00:00)","Telltale Games","Telltale Games"
"96","Conflict: Denied Ops","Feb 8, 2008","$0.89","N/A (N/A/58%)","100,000 .. 200,000","00:00 (00:00)","Pivotal Games","Square Enix"
"26","PuzzleQuest: Challenge of the Warlords","Jan 29, 2008","$9.99","N/A (N/A/84%)","100,000 .. 200,000","00:00 (00:00)","Infinite Interactive","D3Publisher of America, Inc."
"141","18 Wheels of Steel: American Long Haul","Jan 29, 2008","$9.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","SCS Software","ValuSoft, Play Hard Games"
"105","Hunting Unlimited 2008","Jan 29, 2008","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","SCS Software","ValuSoft, Retroism"
"127","Prison Tycoon 3: Lockdown","Jan 29, 2008","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Gamebryo, Virtual Playground","ValuSoft, Retroism"
"77","The Wonderful End of the World","Jan 25, 2008","$9.99","N/A (N/A/69%)","100,000 .. 200,000","00:00 (00:00)","Dejobaan Games, LLC","Dejobaan Games, LLC"
"84","Culpa Innata","Jan 18, 2008","$9.99","N/A (N/A/66%)","20,000 .. 50,000","00:00 (00:00)","Momentum Digital Media Technologies","Strategy First"
"11","Max Payne","Jan 4, 2008","$9.99","N/A (N/A/89%)","500,000 .. 1,000,000","00:00 (00:00)","Remedy Entertainment","Rockstar Games"
"14","Max Payne 2: The Fall of Max Payne","Jan 4, 2008","$9.99","N/A (N/A/86%)","500,000 .. 1,000,000","00:00 (00:00)","Remedy Entertainment","Rockstar Games"
"121","Grand Theft Auto","Jan 4, 2008","Free","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Rockstar North","Rockstar Games"
"136","Grand Theft Auto 2","Jan 4, 2008","Free","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Rockstar North","Rockstar Games"
"40","Midnight Club 2","Jan 4, 2008","N/A","N/A (N/A/81%)","200,000 .. 500,000","00:00 (00:00)","Rockstar San Diego","Rockstar Games"
"62","Manhunt","Jan 4, 2008","$9.99","N/A (N/A/75%)","200,000 .. 500,000","00:00 (00:00)","Rockstar North","Rockstar Games"
