"#","Game","Release date","Price","Score rank(Userscore / Metascore)","Owners","Playtime (Median)","Developer(s)","Publisher(s)"
"52","Stacking","Mar 6, 2012","$9.99","N/A (N/A/80%)","200,000 .. 500,000","00:00 (00:00)","Double Fine Productions","Double Fine Productions"
"308","Containment: The Zombie Puzzler","Mar 2, 2012","$4.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Bootsnake Games","Bootsnake Games"
"38","Vessel","Mar 1, 2012","$19.99","N/A (N/A/81%)","200,000 .. 500,000","00:00 (00:00)","Strange Loop Games","IndiePub"
"350","iBomber Defense Pacific","Mar 1, 2012","$4.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Cobra Mobile","Cobra Mobile"
"365","Luxor Evolved","Mar 1, 2012","$9.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","MumboJumbo","MumboJumbo"
"190","Painkiller: Recurring Evil","Feb 29, 2012","$9.99","N/A (N/A/38%)","100,000 .. 200,000","00:00 (00:00)","Med-Art","THQ Nordic"
"201","Auditorium","Feb 28, 2012","$6.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Cipher Prime Studios","Cipher Prime Studios"
"94","Stronghold Kingdoms","Feb 27, 2012","Free","N/A (N/A/75%)","1,000,000 .. 2,000,000","00:00 (00:00)","FireFly Studios","FireFly Studios"
"304","Really Big Sky","Feb 24, 2012","$4.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Boss Baddie","Ripstone"
"126","Fallen Earth Free2Play","Feb 22, 2012","N/A","N/A (N/A/71%)","2,000,000 .. 5,000,000","00:00 (00:00)","Little Orbit","Little Orbit"
"34","Wargame: European Escalation","Feb 22, 2012","$9.99","N/A (N/A/81%)","500,000 .. 1,000,000","00:00 (00:00)","Eugen Systems","Eugen Systems"
"236","Pickers","Feb 22, 2012","$9.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","MumboJumbo","MumboJumbo"
"214","1000 Amps","Feb 22, 2012","$4.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Brandon Brizzi","Brandon Brizzi"
"27","Realm of the Mad God","Feb 20, 2012","Free","N/A (N/A/82%)","2,000,000 .. 5,000,000","00:13 (00:08)","Wild Shadow Studios, Deca Games","Deca Games"
"210","Notch - The Innocent LunA: Eclipsed SinnerS","Feb 18, 2012","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Angels Blue Digital Entertainment, DigitalEZ","DigitalEZ"
"192","Postal III","Feb 17, 2012","$11.99","N/A (N/A/24%)","50,000 .. 100,000","00:00 (00:00)","Trashmasters","Akella"
"25","Alan Wake","Feb 16, 2012","$14.99","N/A (N/A/83%)","2,000,000 .. 5,000,000","00:00 (00:00)","Remedy Entertainment","Remedy Entertainment"
"186","Starpoint Gemini","Feb 16, 2012","$13.99","N/A (N/A/46%)","50,000 .. 100,000","00:00 (00:00)","Little Green Men Games","Little Green Men Games"
"30","Crusader Kings II","Feb 14, 2012","Free","N/A (N/A/82%)","2,000,000 .. 5,000,000","02:31 (00:59)","Paradox Development Studio","Paradox Interactive"
"115","Crusader Kings Complete","Feb 14, 2012","$9.99","N/A (N/A/73%)","100,000 .. 200,000","00:00 (00:00)","Paradox Development Studio","Paradox Interactive"
"332","Crazy Machines Elements","Feb 10, 2012","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Fakt Software","Viva Media"
"265","Tropical Fish Shop 2","Feb 10, 2012","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Rainbow Games","Rainbow Games"
"303","Phineas and Ferb: New Inventions","Feb 10, 2012","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","PIPE Studio","Disney"
"157","Jagged Alliance - Back in Action","Feb 8, 2012","$19.99","N/A (N/A/62%)","200,000 .. 500,000","00:00 (00:00)","Coreplay GmbH, Bigmoon Studios","THQ Nordic"
"261","Scoregasm","Feb 8, 2012","$4.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","RC Knight","Charlie's Games"
"41","Kingdoms of Amalur: Reckoning","Feb 7, 2012","$19.99","N/A (N/A/81%)","500,000 .. 1,000,000","00:00 (00:00)","Big Huge Games, 38 Studios","38 Studios, Electronic Arts"
"124","Shank 2","Feb 7, 2012","$9.99","N/A (N/A/72%)","500,000 .. 1,000,000","00:00 (00:00)","Klei Entertainment","Klei Entertainment"
"76","The Darkness II","Feb 6, 2012","$29.99","N/A (N/A/77%)","1,000,000 .. 2,000,000","00:00 (00:00)","Digital Extremes","2K"
"276","Snuggle Truck","Feb 3, 2012","$4.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","Owlchemy Labs","Owlchemy Labs"
"321","Titan Attacks!","Feb 3, 2012","$9.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","Puppygames","Puppygames"
"44","PixelJunk Eden","Feb 2, 2012","$9.99","N/A (N/A/81%)","200,000 .. 500,000","00:00 (00:00)","Q-Games Ltd.","Q-Games Ltd."
"159","Pineapple Smash Crew","Feb 2, 2012","$9.99","N/A (N/A/62%)","20,000 .. 50,000","00:00 (00:00)","RichMakeGame","RichMakeGame"
"266","Victorian Admirals","Feb 1, 2012","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Totem Games","Strategy First"
"143","Star Trek Online","Jan 31, 2012","Free","N/A (N/A/66%)","2,000,000 .. 5,000,000","00:01 (00:00)","Cryptic Studios","Perfect World Entertainment"
"100","Serious Sam 2","Jan 31, 2012","$9.99","N/A (N/A/74%)","1,000,000 .. 2,000,000","01:56 (00:38)","Croteam","Devolver Digital"
"322","Fortune Summoners","Jan 30, 2012","$19.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","Lizsoft","Carpe Fulgur LLC"
"144","King Arthur II: The Role-Playing Wargame","Jan 27, 2012","$9.99","N/A (N/A/66%)","100,000 .. 200,000","00:00 (00:00)","NeocoreGames","Paradox Interactive"
"269","Ballads of Reemus: When the Bed Bites","Jan 27, 2012","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ClickShake Games LLC","ClickShake Games LLC"
"405","Hubert's Island Adventure: Mouse o' War","Jan 27, 2012","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Cheese and Bacon Games","Cheese and Bacon Games"
"285","LaserCat","Jan 26, 2012","$0.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Daniel McFarline","Daniel McFarline"
"142","Oil Rush","Jan 25, 2012","$7.99","N/A (N/A/67%)","200,000 .. 500,000","00:00 (00:00)","Unigine Corp.","Unigine Corp."
"173","SOL: Exodus","Jan 25, 2012","$7.99","N/A (N/A/57%)","50,000 .. 100,000","00:00 (00:00)","Bit Planet Games, LLC","Bit Planet Games, LLC"
"363","Insane 2","Jan 24, 2012","$14.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Targem Games","Game Factory Interactive"
"388","Professional Construction - The Simulation","Jan 24, 2012","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","VIS-Games","United Independent Entertainment GmbH"
"360","Sonic CD","Jan 19, 2012","$4.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Blit Software","SEGA"
"336","Sonic the Hedgehog 4 - Episode I","Jan 19, 2012","$9.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","SEGA","SEGA"
"111","Unstoppable Gorg","Jan 19, 2012","$9.99","N/A (N/A/73%)","50,000 .. 100,000","00:00 (00:00)","Futuremark","Futuremark"
"204","Storm in a Teacup","Jan 19, 2012","$4.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Cobra Mobile","Cobra Mobile"
"63","Dustforce DX","Jan 17, 2012","$9.99","N/A (N/A/79%)","200,000 .. 500,000","00:00 (00:00)","Hitbox Team",""
"131","Evochron Mercenary","Jan 16, 2012","$19.99","N/A (N/A/70%)","50,000 .. 100,000","00:00 (00:00)","StarWraith 3D Games LLC","StarWraith 3D Games LLC"
"56","The Blackwell Legacy","Jan 13, 2012","$4.99","N/A (N/A/80%)","100,000 .. 200,000","00:00 (00:00)","Wadjet Eye Games","Wadjet Eye Games"
"109","Blackwell Deception","Jan 13, 2012","$9.99","N/A (N/A/73%)","100,000 .. 200,000","00:00 (00:00)","Wadjet Eye Games","Wadjet Eye Games"
"198","Blackwell Unbound","Jan 13, 2012","$4.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","Wadjet Eye Games","Wadjet Eye Games"
"325","Blackwell Convergence","Jan 13, 2012","$4.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Wadjet Eye Games","Wadjet Eye Games"
"150","Choplifter HD","Jan 11, 2012","N/A","N/A (N/A/65%)","50,000 .. 100,000","00:00 (00:00)","inXile Entertainment","inXile Entertainment"
"37","Age of Empires III: Complete Collection","Jan 5, 2012","$39.99","N/A (N/A/81%)","2,000,000 .. 5,000,000","16:31 (05:30)","Ensemble Studios","Xbox Game Studios"
"54","LEGO Harry Potter: Years 5-7","Jan 5, 2012","$19.99","N/A (N/A/80%)","200,000 .. 500,000","00:00 (00:00)","Traveller's Tales","Warner Bros. Interactive Entertainment"
"229","Hidden Mysteries: Titanic","Jan 1, 2012","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Gunnar Games","GameMill Entertainment"
