"#","Game","Release date","Price","Score rank(Userscore / Metascore)","Owners","Playtime (Median)","Developer(s)","Publisher(s)"
"306","Nightmares from the Deep 2: The Siren`s Call","Jul 24, 2013","$9.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","Artifex Mundi","Artifex Mundi"
"171","Ittle Dew","Jul 23, 2013","$9.99","N/A (N/A/67%)","100,000 .. 200,000","00:00 (00:00)","Ludosity","Ludosity"
"345","League of Mermaids","Jul 23, 2013","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Alder Games","Legacy Games"
"411","3 Blind Mice: A Remediation Game for Improper Children","Jul 21, 2013","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","James Earl Cox III","James Earl Cox III"
"448","9 Clues: The Secret of Serpent Creek","Jul 18, 2013","$9.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Tap It Games","Artifex Mundi"
"251","Tokyo Hosto","Jul 14, 2013","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Baller Industries","Baller industries"
"460","Huenison","Jul 12, 2013","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","RETREAM","RGCD.DEV"
"434","Toki Tori 2+","Jul 11, 2013","$14.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Two Tribes","Two Tribes"
"112","BIT.TRIP FATE","Jul 11, 2013","$9.99","N/A (N/A/74%)","50,000 .. 100,000","00:00 (00:00)","Gaijin Games","Gaijin Games"
"5","Dota 2","Jul 9, 2013","Free","N/A (N/A/90%)","100,000,000 .. 200,000,000","31:06 (13:31)","Valve","Valve"
"202","Oknytt","Jul 8, 2013","$4.99","N/A (N/A/61%)","50,000 .. 100,000","00:00 (00:00)","Nemoria Entertainment","Nemoria Entertainment"
"413","FINAL FANTASY VII","Jul 4, 2013","$11.99","N/A (N/A)","1,000,000 .. 2,000,000","00:00 (00:00)","Square Enix","Square Enix"
"65","TrackMania² Valley","Jul 4, 2013","$19.99","N/A (N/A/79%)","100,000 .. 200,000","00:00 (00:00)","Nadeo","Ubisoft"
"239","Soldier Front 2","Jul 3, 2013","Free","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Dragonfly","Aeria Games"
"232","DARK","Jul 3, 2013","$9.99","N/A (N/A/41%)","100,000 .. 200,000","00:00 (00:00)","Realmforge Studios","Kalypso Media Digital"
"446","Bleed","Jul 3, 2013","$4.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","Ian Campbell","Ian Campbell"
"257","Interstellar Marines","Jul 2, 2013","$9.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Zero Point Software","Zero Point Software"
"487","The Apogee Throwback Pack","Jul 1, 2013","$9.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Apogee Software","Apogee Software"
"431","Jack Keane 2 - The Fire Within","Jun 28, 2013","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Deck 13","astragon Entertainment"
"20","Rogue Legacy","Jun 27, 2013","$14.99","N/A (N/A/85%)","1,000,000 .. 2,000,000","00:00 (00:00)","Cellar Door Games","Cellar Door Games"
"450","Leisure Suit Larry in the Land of the Lounge Lizards: Reloaded","Jun 27, 2013","N/A","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","nFusion Interactive","Replay Games"
"189","Storm","Jun 27, 2013","$9.99","N/A (N/A/63%)","20,000 .. 50,000","00:00 (00:00)","Eko Software","Eko Software"
"515","Magic 2014 — Duels of the Planeswalkers","Jun 26, 2013","$9.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Stainless Games","Wizards of the Coast LLC"
"119","Super Splatters","Jun 26, 2013","N/A","N/A (N/A/73%)","100,000 .. 200,000","00:00 (00:00)","SpikySnail","SpikySnail"
"51","Company of Heroes 2","Jun 24, 2013","$19.99","N/A (N/A/80%)","5,000,000 .. 10,000,000","03:15 (03:59)","Relic Entertainment, Feral Interactive (Mac), Feral Interactive (Linux)","SEGA, Feral Interactive (Mac), Feral Interactive (Linux)"
"35","Joe Danger 2: The Movie","Jun 24, 2013","$14.99","N/A (N/A/82%)","200,000 .. 500,000","00:00 (00:00)","Hello Games","Hello Games"
"546","Joe Danger","Jun 24, 2013","$14.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Hello Games","Hello Games"
"125","Fist Puncher","Jun 21, 2013","$9.99","N/A (N/A/73%)","20,000 .. 50,000","00:00 (00:00)","Team2Bit","Adult Swim Games"
"229","Hexodius","Jun 21, 2013","$9.99","N/A (N/A/47%)","0 .. 20,000","00:00 (00:00)","Brain Slap Studio","BANDAI NAMCO Entertainment"
"328","Sabres of Infinity","Jun 21, 2013","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hosted Games","Hosted Games"
"83","TrackMania² Stadium","Jun 20, 2013","$9.99","N/A (N/A/77%)","500,000 .. 1,000,000","00:00 (00:00)","Nadeo","Ubisoft"
"420","MotoGP13","Jun 20, 2013","$9.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Milestone S.r.l.","Plug In Digital, Milestone S.r.l."
"323","Magrunner: Dark Pulse","Jun 20, 2013","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Frogwares","Frogwares"
"407","Knights of Pen and Paper +1 Edition","Jun 18, 2013","$9.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Behold Studios","Paradox Interactive"
"479","Dungeons & Dragons: Chronicles of Mystara","Jun 18, 2013","$14.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","Iron Galaxy Studios","Capcom"
"291","Area-X","Jun 16, 2013","$24.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Zeiva Inc","Zeiva Inc"
"454","Risk","Jun 10, 2013","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Sperasoft, Inc.","PopCap"
"430","Scrabble","Jun 10, 2013","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Sperasoft, Inc.","PopCap"
"441","The Game of Life","Jun 10, 2013","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Virtuos","PopCap"
"530","Battleship","Jun 10, 2013","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Sperasoft, Inc.","PopCap"
"379","Penny Arcade's On the Rain-Slick Precipice of Darkness 4","Jun 7, 2013","$1.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Zeboyd Games","Penny Arcade, Inc."
"540","7 Grand Steps: What Ancients Begat","Jun 7, 2013","$19.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","Mousechief","Mousechief"
"313","Agricultural Simulator 2013 - Steam Edition","Jun 7, 2013","$9.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Actalogic","United Independent Entertainment GmbH"
"24","Trine 2: Complete Story","Jun 6, 2013","$19.99","N/A (N/A/84%)","2,000,000 .. 5,000,000","01:58 (00:39)","Frozenbyte","Frozenbyte"
"292","Dungeon Shooter 2","Jun 6, 2013","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Rabid Design Studios","Rabid Design Studios"
"211","Prime World: Defenders","Jun 5, 2013","$9.99","N/A (N/A/58%)","100,000 .. 200,000","00:00 (00:00)","Nival","Nival"
"455","Namariel Legends: Iron Lord Premium Edition","Jun 5, 2013","$6.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Shaman Games Studio","PlayRIX"
"386","Cranky Cat","Jun 5, 2013","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","March Entertainment","March Entertainment"
"33","Gunpoint","Jun 3, 2013","$9.99","N/A (N/A/83%)","500,000 .. 1,000,000","00:00 (00:00)","Suspicious Developments","Suspicious Developments"
"183","Remember Me","Jun 3, 2013","$29.99","N/A (N/A/65%)","500,000 .. 1,000,000","00:00 (00:00)","DONTNOD Entertainment","Capcom"
"493","Robot vs Birds Zombies","Jun 1, 2013","$0.99","N/A (N/A)","200,000 .. 500,000","03:01 (01:30)","yfyx games","yfyx games"
"510","Exodus","Jun 1, 2013","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Galhmac Game Studio","Multi-Form"
"474","The Grave Digger","May 31, 2013","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Home Groan Games","Home Groan Games"
"10","The Swapper","May 30, 2013","$14.99","N/A (N/A/87%)","500,000 .. 1,000,000","00:00 (00:00)","Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano","Facepalm Games"
"79","Expeditions: Conquistador","May 30, 2013","$19.99","N/A (N/A/77%)","100,000 .. 200,000","00:00 (00:00)","Logic Artists","THQ Nordic"
"38","Rising Storm Game of the Year Edition","May 30, 2013","$4.99","N/A (N/A/82%)","0 .. 20,000","00:00 (00:00)","Tripwire Interactive, Anti Matter Games","Tripwire Interactive"
"57","Wargame: Airland Battle","May 29, 2013","$19.99","N/A (N/A/80%)","500,000 .. 1,000,000","00:00 (00:00)","Eugen Systems","Eugen Systems"
"101","Cubetractor","May 29, 2013","$4.99","N/A (N/A/75%)","200,000 .. 500,000","00:00 (00:00)","Ludochip","Ludochip"
"105","The Night of the Rabbit","May 28, 2013","$19.99","N/A (N/A/75%)","200,000 .. 500,000","00:00 (00:00)","Daedalic Entertainment","Daedalic Entertainment"
"288","Farming Giant","May 28, 2013","$1.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Actalogic","Toplitz Productions"
"496","Dust: An Elysian Tail","May 24, 2013","$14.99","N/A (N/A)","1,000,000 .. 2,000,000","00:00 (00:00)","Humble Hearts LLC","Xbox Game Studios"
"260","Rush Bros.","May 24, 2013","$9.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","XYLA Entertainment","Digital Tribe"
"87","Element4l","May 24, 2013","$8.99","N/A (N/A/77%)","50,000 .. 100,000","00:00 (00:00)","I-Illusions","I-Illusions"
"308","Super Puzzle Platformer Deluxe","May 24, 2013","$7.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Andrew Morrish","Adult Swim Games"
"186","Skyward Collapse","May 23, 2013","$4.99","N/A (N/A/64%)","100,000 .. 200,000","00:00 (00:00)","Arcen Games, LLC","Arcen Games, LLC"
"129","The Incredible Adventures of Van Helsing","May 22, 2013","$14.99","N/A (N/A/72%)","1,000,000 .. 2,000,000","00:00 (00:00)","NeocoreGames","NeocoreGames"
"54","Fallen Enchantress: Legendary Heroes","May 22, 2013","$12.49","N/A (N/A/80%)","200,000 .. 500,000","00:00 (00:00)","Stardock Entertainment","Stardock Entertainment"
"86","Resident Evil Revelations / Biohazard Revelations","May 20, 2013","$29.99","N/A (N/A/77%)","500,000 .. 1,000,000","00:00 (00:00)","Capcom","Capcom"
"309","Dragon's Lair","May 17, 2013","$9.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Digital Leisure Inc.","Digital Leisure Inc."
"227","Bad Bots","May 17, 2013","$4.99","N/A (N/A/49%)","20,000 .. 50,000","00:00 (00:00)","Point Five Projects","Digital Tribe"
"107","Reus","May 16, 2013","$9.99","N/A (N/A/75%)","500,000 .. 1,000,000","00:00 (00:00)","Abbey Games","Abbey Games"
"82","Sanctum 2","May 15, 2013","$14.99","N/A (N/A/77%)","2,000,000 .. 5,000,000","00:00 (00:00)","Coffee Stain Studios","Coffee Stain Publishing"
"90","Anomaly 2","May 15, 2013","$14.99","N/A (N/A/77%)","200,000 .. 500,000","00:00 (00:00)","11 bit studios","11 bit studios"
"157","Thunder Wolves","May 15, 2013","$1.99","N/A (N/A/69%)","100,000 .. 200,000","00:00 (00:00)","Most Wanted Entertainment","HandyGames"
"368","East Tower - Kuon (East Tower Series Vol. 3)","May 14, 2013","$8.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ROSEVERTE","ROSEVERTE"
"399","Nancy Drew: Ghost of Thornton Hall","May 14, 2013","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","HeR Interactive, Inc.","HeR Interactive"
"439","Luxor 2 HD","May 13, 2013","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","MumboJumbo","MumboJumbo"
"478","Super Sanctum TD","May 9, 2013","$4.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Coffee Stain Studios","Coffee Stain Publishing"
"403","Rise of Prussia Gold","May 8, 2013","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ageod","Slitherine Ltd."
"285","Driver Fusion - The Best Driver & Device Solution","May 6, 2013","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Treexy","Treexy"
"349","Might & Magic: Heroes VI - Shades of Darkness","May 2, 2013","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Virtuos","Ubisoft"
"440","Rescue Team 3","May 2, 2013","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Alawar Entertainment","Buka Entertainment"
"3","FEZ","May 1, 2013","$9.99","N/A (N/A/91%)","1,000,000 .. 2,000,000","00:00 (00:00)","Polytron Corporation","Trapdoor"
"46","Far Cry 3 - Blood Dragon","May 1, 2013","$5.99","N/A (N/A/81%)","1,000,000 .. 2,000,000","00:00 (00:00)","Ubisoft Montreal","Ubisoft"
"498","Ragnarok Online 2","May 1, 2013","Free","N/A (N/A)","1,000,000 .. 2,000,000","00:00 (00:00)","Gravity, Inc.","Gravity Interactive"
"337","Mini Motor Racing EVO","May 1, 2013","$4.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","The Binary Mill","The Binary Mill"
"182","Strike Suit Infinity","Apr 30, 2013","$6.99","N/A (N/A/66%)","200,000 .. 500,000","00:00 (00:00)","Born Ready Games Ltd.","Born Ready Games"
"518","Zeno Clash 2","Apr 30, 2013","$14.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","ACE Team","SEGA"
"521","Jack Lumber","Apr 30, 2013","$4.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","Owlchemy Labs","Owlchemy Labs"
"372","Receiver","Apr 29, 2013","$4.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Wolfire Games","Wolfire Games"
"245","Zack Zero","Apr 29, 2013","$2.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Crocodile Entertainment","Crocodile Entertainment"
"100","Poker Night 2","Apr 26, 2013","N/A","N/A (N/A/75%)","500,000 .. 1,000,000","00:00 (00:00)","Telltale Games","Telltale Games"
"204","StarDrive","Apr 26, 2013","$4.49","N/A (N/A/61%)","200,000 .. 500,000","00:00 (00:00)","Zero Sum Games","Iceberg Interactive"
"207","Mars: War Logs","Apr 26, 2013","$14.99","N/A (N/A/59%)","200,000 .. 500,000","00:00 (00:00)","Spiders","Focus Home Interactive"
"412","Cry of Fear","Apr 25, 2013","Free","N/A (N/A)","2,000,000 .. 5,000,000","00:00 (00:00)","Team Psykskallar","Team Psykskallar"
"336","The 39 Steps","Apr 25, 2013","$4.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","The Story Mechanics","The Secret Experiment"
"422","Darkfall Unholy Wars","Apr 25, 2013","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Aventurine SA","Aventurine"
"28","Monaco: What's Yours Is Mine","Apr 24, 2013","$14.99","N/A (N/A/83%)","2,000,000 .. 5,000,000","00:00 (00:00)","Pocketwatch Games","Pocketwatch Games"
"92","Kairo","Apr 24, 2013","$4.99","N/A (N/A/76%)","100,000 .. 200,000","00:00 (00:00)","Locked Door Puzzle","Lupus Studios Limited"
"50","Dyad","Apr 24, 2013","$14.99","N/A (N/A/80%)","20,000 .. 50,000","00:00 (00:00)","][ Games Inc","Shawn McGrath"
"141","Surgeon Simulator","Apr 19, 2013","$9.99","N/A (N/A/71%)","1,000,000 .. 2,000,000","00:18 (00:08)","Bossa Studios","Bossa Studios"
"114","Eador. Masters of the Broken World","Apr 19, 2013","$2.99","N/A (N/A/74%)","500,000 .. 1,000,000","00:00 (00:00)","Snowbird Games","Snowbird Games"
"210","God Mode","Apr 19, 2013","N/A","N/A (N/A/58%)","200,000 .. 500,000","00:00 (00:00)","Old School Games","ATLUS USA"
"248","FINAL FANTASY XI: Ultimate Collection Seekers Edition","Apr 19, 2013","$10.19","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Square Enix","Square Enix"
"146","Papo & Yo","Apr 18, 2013","$14.99","N/A (N/A/70%)","200,000 .. 500,000","00:00 (00:00)","Minority Media Inc.","Minority Media"
"476","ORION: Prelude","Apr 16, 2013","$0.99","N/A (N/A)","2,000,000 .. 5,000,000","02:17 (00:45)","Spiral Game Studios","DANKIE"
"199","Sacred Citadel","Apr 16, 2013","$9.99","N/A (N/A/61%)","500,000 .. 1,000,000","00:00 (00:00)","Southend","Deep Silver"
"32","Starseed Pilgrim","Apr 16, 2013","$5.99","N/A (N/A/83%)","200,000 .. 500,000","00:00 (00:00)","Droqen","Droqen's Games"
"52","La-Mulana","Apr 15, 2013","$14.99","N/A (N/A/80%)","200,000 .. 500,000","00:00 (00:00)","NIGORO","PLAYISM"
"103","Anna - Extended Edition","Apr 12, 2013","$9.99","N/A (N/A/75%)","200,000 .. 500,000","00:00 (00:00)","Dreampainters","Kalypso Media Digital"
"475","The Treasure Seekers of Lady Luck","Apr 12, 2013","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Choice of Games","Choice of Games"
"93","ShootMania Storm","Apr 10, 2013","$19.99","N/A (N/A/76%)","50,000 .. 100,000","00:00 (00:00)","Nadeo","Ubisoft"
"162","Age of Empires II (2013)","Apr 9, 2013","$19.99","N/A (N/A/68%)","5,000,000 .. 10,000,000","05:31 (07:56)","Skybox Labs, Hidden Path Entertainment, Ensemble Studios, Forgotten Empires","Xbox Game Studios"
"158","Cubemen 2","Apr 8, 2013","$7.99","N/A (N/A/68%)","100,000 .. 200,000","00:00 (00:00)","3 Sprockets","3 Sprockets"
"63","Sang-Froid - Tales of Werewolves","Apr 5, 2013","Free","N/A (N/A/79%)","200,000 .. 500,000","00:00 (00:00)","Artifice Studio","Artifice Studio"
"223","Lords of Football","Apr 5, 2013","$4.99","N/A (N/A/52%)","20,000 .. 50,000","00:00 (00:00)","Geniaware Srl","Fish Eagle"
"271","The Saint: Abyss of Despair","Apr 5, 2013","$3.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Happy Artist","Alawar Premium"
"200","Evoland","Apr 4, 2013","$9.99","N/A (N/A/61%)","200,000 .. 500,000","00:00 (00:00)","Shiro Games","Shiro Games"
"409","Another World – 20th Anniversary Edition","Apr 4, 2013","$9.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","Eric Chahi, DotEmu","The Digital Lounge"
"542","Ms. Splosion Man","Apr 3, 2013","$9.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Twisted Pixel Games","Xbox Game Studios"
"136","Cities in Motion 2","Apr 2, 2013","$19.99","N/A (N/A/72%)","500,000 .. 1,000,000","00:00 (00:00)","Colossal Order Ltd.","Paradox Interactive"
"408","Kingdom Wars","Apr 1, 2013","Free","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Reverie World Studios",""
"480","DisplayFusion","Mar 29, 2013","$34.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","Binary Fortress Software","Binary Fortress Software"
"416","rFactor 2","Mar 28, 2013","$31.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Studio 397","Studio 397"
"357","Bridge Project","Mar 28, 2013","$19.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","Halycon Media GmbH & Co. KG","THQ Nordic"
"127","Dungeon Hearts","Mar 28, 2013","$2.99","N/A (N/A/73%)","50,000 .. 100,000","00:00 (00:00)","Cube Roots","Devolver Digital"
"151","Warframe","Mar 25, 2013","Free","N/A (N/A/69%)","20,000,000 .. 50,000,000","22:58 (09:19)","Digital Extremes","Digital Extremes"
"1","BioShock Infinite","Mar 25, 2013","$29.99","N/A (N/A/94%)","2,000,000 .. 5,000,000","05:00 (04:35)","Irrational Games, Virtual Programming (Linux)","2K"
"152","Resident Evil 6 / Biohazard 6","Mar 22, 2013","$29.99","N/A (N/A/69%)","1,000,000 .. 2,000,000","01:52 (00:37)","Capcom","Capcom"
"108","Anodyne","Mar 22, 2013","$9.99","N/A (N/A/75%)","100,000 .. 200,000","00:00 (00:00)","Sean Han Tani, Marina Kittaka","Analgesic Productions"
"472","Sacra Terra: Kiss of Death Collector’s Edition","Mar 22, 2013","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Five BN","Alawar Premium"
"492","Cut the Rope","Mar 22, 2013","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Zeptolab UK Limited","Zeptolab UK Limited"
"22","Trials Evolution: Gold Edition","Mar 21, 2013","$19.99","N/A (N/A/85%)","200,000 .. 500,000","00:00 (00:00)","Redlynx Ltd, Ubisoft Shanghaï","Ubisoft"
"217","POSTAL","Mar 21, 2013","$1.99","N/A (N/A/56%)","200,000 .. 500,000","00:00 (00:00)","Running With Scissors","Running With Scissors"
"438","Shadows: Price For Our Sins Bonus Edition","Mar 21, 2013","$9.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","8th Floor Games","Encore, Viva Media"
"490","Alien Spidy","Mar 20, 2013","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Enigma SP","Kalypso Media Digital"
"535","Worms Armageddon","Mar 19, 2013","$14.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Team17 Digital Ltd","Team17 Digital Ltd"
"67","Weird Worlds: Return to Infinite Space","Mar 19, 2013","$4.99","N/A (N/A/79%)","200,000 .. 500,000","00:00 (00:00)","Digital Eel","Digital Eel"
"316","Organ Trail: Director's Cut","Mar 19, 2013","$4.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","The Men Who Wear Many Hats","The Men Who Wear Many Hats"
"301","DLC Quest","Mar 18, 2013","$2.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Going Loud Studios","Going Loud Studios"
"538","Monster Loves You!","Mar 18, 2013","$9.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Radial Games Corp, Dejobaan Games, LLC","Radial Games Corp"
"111","Incredipede","Mar 18, 2013","$9.99","N/A (N/A/74%)","100,000 .. 200,000","00:00 (00:00)","Colin Northway with art by Thomas Shahan","Northway Games"
"320","Ultratron","Mar 18, 2013","$9.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","Puppygames","Puppygames"
"206","Shattered Haven","Mar 18, 2013","$9.99","N/A (N/A/59%)","50,000 .. 100,000","00:00 (00:00)","Arcen Games, LLC","Arcen Games, LLC"
"511","Happy Pong","Mar 16, 2013","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Poppgames","Poppgames"
"244","Go Home Dinosaurs!","Mar 14, 2013","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Fire Hose Games","Fire hose Games"
"290","Slam Bolt Scrappers","Mar 14, 2013","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Fire Hose Games","Fire Hose Games"
"523","Dungeon-Party","Mar 13, 2013","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Cyanide Studio","Bigben Interactive"
"224","Sniper: Ghost Warrior 2","Mar 11, 2013","$9.99","N/A (N/A/52%)","1,000,000 .. 2,000,000","00:00 (00:00)","City Interactive","CI Games"
"262","Helmet Heroes","Mar 10, 2013","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Helmet Games","Helmet Games"
"351","Euro Truck Simulator","Mar 8, 2013","$4.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","SCS Software","SCS Software"
"327","Tomb Raider - The Final Hours Digital Book","Mar 7, 2013","$1.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Geoff Keighley","Geoff Keighley"
"366","Virtual DJ - Broadcaster Edition","Mar 7, 2013","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Atomix Productions","Focus Home Interactive"
"15","Tomb Raider","Mar 4, 2013","$2.99","N/A (N/A/86%)","5,000,000 .. 10,000,000","02:48 (04:32)","Crystal Dynamics, Eidos-Montréal, Feral Interactive (Mac), Feral Interactive (Linux)","Square Enix, Feral Interactive (Mac), Feral Interactive (Linux)"
"314","The Wizard's Lair","Mar 1, 2013","$2.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Magicbane","Magicbane"
"196","Sniper Elite: Nazi Zombie Army","Feb 28, 2013","$14.99","N/A (N/A/62%)","200,000 .. 500,000","00:00 (00:00)","Rebellion","Rebellion"
"181","Armada 2526 Gold Edition","Feb 28, 2013","$2.99","N/A (N/A/66%)","50,000 .. 100,000","00:00 (00:00)","Ntronium Games","Iceberg Interactive"
"106","Star Conflict","Feb 27, 2013","Free","N/A (N/A/75%)","2,000,000 .. 5,000,000","00:00 (00:00)","Star Gem Inc.","Gaijin Entertainment"
"376","Champions of Regnum","Feb 27, 2013","Free","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Nimble Giant Entertainment","Nimble Giant Entertainment"
"42","TrackMania² Canyon","Feb 27, 2013","$19.99","N/A (N/A/81%)","100,000 .. 200,000","00:00 (00:00)","Nadeo","Ubisoft"
"56","Brutal Legend","Feb 26, 2013","$14.99","N/A (N/A/80%)","2,000,000 .. 5,000,000","00:00 (00:00)","Double Fine Productions","Double Fine Productions"
"23","BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien","Feb 26, 2013","$14.99","N/A (N/A/85%)","500,000 .. 1,000,000","00:00 (00:00)","Gaijin Games","Gaijin Games"
"400","MUD Motocross World Championship","Feb 26, 2013","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Milestone S.r.l.","BANDAI NAMCO Entertainment"
"172","The Banner Saga: Factions","Feb 25, 2013","Free","N/A (N/A/67%)","200,000 .. 500,000","00:00 (00:00)","Stoic","Versus Evil"
"110","The Bridge","Feb 22, 2013","$9.99","N/A (N/A/74%)","500,000 .. 1,000,000","00:00 (00:00)","Ty Taylor and Mario Castañeda, The Quantum Astrophysicists Guild","The Quantum Astrophysicists Guild"
"410","Age of Conan: Unchained","Feb 22, 2013","Free","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Funcom","Funcom"
"45","Kentucky Route Zero","Feb 22, 2013","$24.99","N/A (N/A/81%)","200,000 .. 500,000","00:00 (00:00)","Cardboard Computer","Cardboard Computer"
"289","Highborn","Feb 19, 2013","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Jet Set Games","Jet Set Games"
"68","Super House of Dead Ninjas","Feb 18, 2013","$6.99","N/A (N/A/79%)","100,000 .. 200,000","00:00 (00:00)","Megadev","Adult Swim Games"
"165","A Valley Without Wind 2","Feb 18, 2013","$14.99","N/A (N/A/68%)","100,000 .. 200,000","00:00 (00:00)","Arcen Games, LLC","Arcen Games, LLC"
"145","March of the Eagles","Feb 18, 2013","$19.99","N/A (N/A/71%)","50,000 .. 100,000","00:00 (00:00)","Paradox Development Studio","Paradox Interactive"
"466","Ys I & II Chronicles+","Feb 14, 2013","$14.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Nihon Falcom","XSEED Games"
"230","Impire","Feb 14, 2013","$19.99","N/A (N/A/45%)","100,000 .. 200,000","00:00 (00:00)","Cyanide Montreal","Paradox Interactive"
"371","RaceRoom Racing Experience","Feb 12, 2013","N/A","N/A (N/A)","2,000,000 .. 5,000,000","01:30 (01:40)","Sector3 Studios","Sector3 Studios, RaceRoom Entertainment AG"
"512","An Occurrence at Owl Creek Bridge","Feb 12, 2013","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","James Earl Cox III","James Earl Cox III"
